,R01_06_CO201,R01_06_FCI01,R01_06_TRU01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTR9_VEN01_TI01,R01_02_TRU01,R01_07_TRU01
2025-08-04 16:00:00+00:00,453.1857143,53.93076923,24.50592593,263.906,153.560326,25.04266667,20.57333333,17.16028986,24.7,24.5
2025-08-04 16:05:00+00:00,452.5868687,53.22956411,24.56011644,264.708,139.57459,24.54,20.45272727,17.1,24.7,24.5
2025-08-04 16:10:00+00:00,452.95,52.34444444,24.53222222,265.9500855,125.8817778,23.63516484,20.36166667,16.96666667,24.7,24.5
2025-08-04 16:15:00+00:00,452.4333333,52.11666667,24.56,267.02,112.2346646,22.92,20.728,16.904,24.7,24.5
2025-08-04 16:20:00+00:00,452.2190476,51.87291347,24.6,267.8442738,104.3064409,22.35103571,20.51276923,17.06416667,24.7,24.5
2025-08-04 16:25:00+00:00,453,52.45104895,24.6,269.1525714,93.23144456,21.45761905,20.27238095,17.28397403,24.7,24.5
2025-08-04 16:30:00+00:00,453,52.54285714,24.6,270.0347619,82.68079524,20.86891775,20.16545455,17.12556764,24.7,24.5
2025-08-04 16:35:00+00:00,451.5142857,53.51111111,24.6,271.305,81.0942963,19.95022727,20.07647059,16.61741379,24.7,24.5
2025-08-04 16:40:00+00:00,452.6857143,52.4,24.6,272.4457143,75.00316667,19.16857143,20.05,16.20166667,24.7,24.5
2025-08-04 16:45:00+00:00,451.9615385,53,24.6,273.2071429,68.72732875,18.60714286,20.06111111,15.99343715,24.7,24.5
2025-08-04 16:50:00+00:00,452,53.4,24.6,274.18,62.71846154,17.91142857,19.938,16.028,24.7,24.5
2025-08-04 16:55:00+00:00,452.5194805,53.18333333,24.6,275.22,65.73194667,17.22,19.81,16.1816,24.7,24.5
2025-08-04 17:00:00+00:00,453,53.13982684,24.6,276.2428889,61.52152935,16.45711111,19.68069264,16.58905442,24.7,24.5
2025-08-04 17:05:00+00:00,453.2794872,53.65219577,24.6,277.1911111,45.72504495,15.80888889,19.929,17.25079487,24.7,24.5
2025-08-04 17:10:00+00:00,454,52.52710623,24.6,278.415,32.72731235,14.965,19.95416667,17.74074074,24.7,24.5
2025-08-04 17:15:00+00:00,453.5047619,52.47380952,24.6,279.3433333,33.40775421,14.27666667,19.85777778,17.8,24.63380952,24.5
2025-08-04 17:20:00+00:00,453.0807692,53,24.6,280.3753247,32.24842744,13.54,19.82027778,17.44241031,24.54299465,24.5
2025-08-04 17:25:00+00:00,453.4580769,53.13966034,24.6,281.3274747,29.75168389,12.88266667,19.95761461,16.88885,24.549025,24.5
2025-08-04 17:30:00+00:00,453.7480159,52.44210526,24.6,282.4268571,27.18194286,12.06857143,19.77409524,16.78841558,24.596,24.5
2025-08-04 17:35:00+00:00,454.1931818,52.24089069,24.6,283.3928571,26.58837662,11.42142857,19.709375,16.69875,24.6,24.5
2025-08-04 17:40:00+00:00,453.9136364,53,24.6,284.2857143,26.3464,10.80857143,19.5075,16.6,24.6,24.472
2025-08-04 17:45:00+00:00,453.05,53.26666667,24.6,284.8133333,23.98183333,10.43777778,19.515,16.6,24.6,24.4
2025-08-04 17:50:00+00:00,452.4,53.75757576,24.6,286.18,17.41258824,9.48,19.52,16.6,24.6,24.4
2025-08-04 17:55:00+00:00,453.1666667,52.6826087,24.6,287.274,13.16355652,8.748888889,19.6,16.6,24.6,24.4
2025-08-04 18:00:00+00:00,452.2571429,52,24.6,288.3191667,11.467,8.04,19.45222222,16.72235294,24.6,24.4
2025-08-04 18:05:00+00:00,453.6045614,52.08515406,24.6,289.3858333,10.69130719,7.3275,19.62711111,17.04114286,24.6,24.4
2025-08-04 18:10:00+00:00,453.4215666,52.43672906,24.57170443,290.087,9.321296552,6.834736842,19.5819,17.23583448,24.6,24.4
2025-08-04 18:15:00+00:00,452.809965,53.2018683,24.47316498,291.3225,8.367093069,5.975555556,19.2292,17.4,24.6,24.4
2025-08-04 18:20:00+00:00,452.5777778,53.08787879,24.4,292.4218182,7.026444444,5.252727273,19.33636364,17.37444444,24.6,24.4
2025-08-04 18:25:00+00:00,453.2,53.01052632,24.4,293.46,6.44837782,4.565714286,19.09,17.3,24.6,24.359
2025-08-04 18:30:00+00:00,452.4722222,53,24.4,294.4333333,6.546666667,3.95,19.05,17.25192308,24.6,24.3
2025-08-04 18:35:00+00:00,453.88,52.85833333,24.4,295.176,5.297708333,3.512,19.03927273,17.2,24.6,24.3
2025-08-04 18:40:00+00:00,453.0181818,52.20606061,24.4219697,296.3333333,2.8367,2.743333333,19.076,17.137,24.57939394,24.3
2025-08-04 18:45:00+00:00,452.9555556,53,24.5,296.7,2.5,2.5,19.2,17.1,24.5,24.3
2025-08-04 18:50:00+00:00,453.5457143,53,24.5,298.3762222,1.253351852,1.453055556,18.75825758,16.80676131,24.5,24.3
2025-08-04 18:55:00+00:00,452.5627273,53.06666667,24.5,299.3684402,1.095180556,0.836923077,18.94670085,16.60751634,24.5,24.3
2025-08-04 19:00:00+00:00,453.0666667,43.104,24.5,300.35,0.986091429,0.2675,18.4616,16.55155862,24.5,24.3
2025-08-04 19:05:00+00:00,452.925,0,24.5,301.5585859,0.552,-0.397171717,17.86333333,17.09552381,24.5,24.3
2025-08-04 19:10:00+00:00,452.0909091,0,24.5,302.5311111,0.5,-0.944444444,17.6484,17.912,24.5,24.3
2025-08-04 19:15:00+00:00,451.9818182,0,24.5,303.5828571,0.432380952,-1.585,17.46777778,18.58985714,24.5,24.3
2025-08-04 19:20:00+00:00,450.975,0,24.5,304.4105495,0.32834798,-2.055274725,17.35701923,19.06613432,24.5,24.3
2025-08-04 19:25:00+00:00,449.09375,0,24.5,305.7314583,0.1,-2.780416667,17.20979167,19.46268939,24.5,24.3
2025-08-04 19:30:00+00:00,449.4134033,0,24.5,306.0491111,0.045458034,-2.958214286,17.16129293,19.65242242,24.5,24.3
2025-08-04 19:35:00+00:00,449.9058824,0,24.5,307.7189322,0,-3.816363636,16.90230769,20.09112319,24.5,24.3
2025-08-04 19:40:00+00:00,446.9818182,0,24.4896,308.938,0,-4.485333333,16.93,20.39110368,24.5,24.3
2025-08-04 19:45:00+00:00,447.8266667,0,24.330625,309.9149206,0,-5.020952381,16.9,20.72250806,24.5,24.3
2025-08-04 19:50:00+00:00,448.0821053,0,24.3833781,311.0179731,0,-5.58984127,16.9,20.95251261,24.5,24.3
2025-08-04 19:55:00+00:00,447.54,0,24.38108708,311.8,0,-6,16.86,21.14466667,24.5,24.3
2025-08-04 20:00:00+00:00,447,0,24.46285714,313.12,0,-6.62,16.88,21.45695238,24.5,24.3
2025-08-04 20:05:00+00:00,446.2866667,0,24.311,314.2816667,0,-7.171428571,16.9585,21.53636364,24.5,24.3
2025-08-04 20:10:00+00:00,446.3222222,0,24.3,315.4835,0,-7.7,16.92,21.72,24.5,24.3
2025-08-04 20:15:00+00:00,447.92,0,24.3,316.6125,0,-8.26,16.96,21.86666667,24.5,24.3
2025-08-04 20:20:00+00:00,445,0,24.3,317.5305556,0,-8.65875,16.9,22,24.5,24.3
2025-08-04 20:25:00+00:00,444.4431373,0,24.3,318.3186667,0,-9.008,16.89428571,22.01447115,24.5,24.3
2025-08-04 20:30:00+00:00,445.3055556,0,24.3,319.75,0,-9.623333333,16.59666667,22.2,24.5,24.3
2025-08-04 20:35:00+00:00,444.3444444,0,24.45446845,320.645,0,-9.98,16.44646154,22.26698496,24.41033924,24.3
2025-08-04 20:40:00+00:00,444.8461538,0,24.49542308,321.9395604,0,-10.50051282,16.32967857,22.38097436,24.4,24.3
2025-08-04 20:45:00+00:00,445.0181818,0,24.41914815,323.039,0,-10.93428571,16.1685,22.49524242,24.4,24.3
2025-08-04 20:50:00+00:00,443.425,0,24.49333333,324.2508333,0,-11.41416667,16,22.6,24.4,24.3
2025-08-04 20:55:00+00:00,442.880119,0,24.5,324.8161905,0,-11.60773626,15.95733333,22.64316761,24.4,24.3
2025-08-04 21:00:00+00:00,442.7214286,0,24.5,326.784,0,-12.28,15.74,22.7,24.4,24.3
2025-08-04 21:05:00+00:00,440.9791667,61.82388278,24.32871091,327.7125,0,-12.58285714,15.7,22.37816934,24.4,24.3
2025-08-04 21:10:00+00:00,441.6366397,73.76875,24.3,328.6139098,0,-12.89833333,15.7,21.76295238,24.4,24.2512549
2025-08-04 21:15:00+00:00,445.2083333,72.575,24.3,330.039,0,-13.31942857,15.74804545,21.0384689,24.4,24.2
2025-08-04 21:20:00+00:00,446,72.39714286,24.3,330.74,0,-13.56,15.8,20.74878529,24.30724014,24.2
2025-08-04 21:25:00+00:00,447.6,76.03286713,24.36831169,332.32,0,-14.07428571,15.79777778,20.48205128,24.2,24.2
2025-08-04 21:30:00+00:00,447.3936508,75.2677116,24.4,333.4252778,0,-14.33916667,15.78633232,20.28139498,24.26137931,24.13862069
2025-08-04 21:35:00+00:00,447.4561905,73.47727273,24.4,334.72,0,-14.66,15.8,20.175,24.3,24.1
2025-08-04 21:40:00+00:00,448.4642857,74.25837321,24.4,336,0,-15.01892063,15.842,20.05363636,24.3,24.1
2025-08-04 21:45:00+00:00,448.45,73.4,24.39454545,337.2609762,0,-15.335,15.9,19.93333333,24.3,24.1
2025-08-04 21:50:00+00:00,449.2266667,72.18125,24.33941176,338.2566667,0,-15.52,15.96,19.83882353,24.23289141,24.1
2025-08-04 21:55:00+00:00,450,73.95856777,24.24593684,339.6633333,0,-15.84428571,15.90619048,19.70709697,24.14612745,24.1
2025-08-04 22:00:00+00:00,449.732987,74.80615385,24.2,340.8022222,0,-16.09873016,15.82448571,19.61241379,24.1,24.1
2025-08-04 22:05:00+00:00,449.9352679,74.09954545,24.2,341.7802739,0,-16.28289627,15.80084145,19.6,24.10545455,24.1
2025-08-04 22:10:00+00:00,449.6144796,72.6452381,24.2,342.9957143,0,-16.5,15.78013333,19.57870968,24.18444444,24.06120617
2025-08-04 22:15:00+00:00,451.0488889,72.83333333,24.24555556,344.4977778,0,-16.74,15.7,19.46,24.2,24
2025-08-04 22:20:00+00:00,450.34,71.19,24.3,345.5603175,0,-16.86166667,15.667,19.4,24.2,24
2025-08-04 22:25:00+00:00,448.6,71.18086124,24.24555024,346.9047619,0,-17.04857143,15.6,19.34175439,24.2,24
2025-08-04 22:30:00+00:00,448.9083333,70.57257525,24.14481605,348.078,0,-17.224,15.53636364,19.235,24.2,24
2025-08-04 22:35:00+00:00,450,72.34805195,24.10257576,349.4257143,0,-17.38571429,15.42514286,19.2,24.08554113,24
2025-08-04 22:40:00+00:00,450.71,73.1,24.1,350.5864286,0,-17.495,15.41471429,19.18153846,24,23.94
2025-08-04 22:45:00+00:00,450.1767532,74,24.1,352.0891667,0,-17.63416667,15.49090909,19.10095238,24.05141176,23.9
2025-08-04 22:50:00+00:00,449.5386364,72.45007541,24.1,353.0643182,0,-17.71704545,15.5,19.07250399,24.1,23.9
2025-08-04 22:55:00+00:00,449.8669697,72.16613978,24.13546701,354.1087273,0,-17.78909091,15.53009091,19.00545455,24.1,23.9
2025-08-04 23:00:00+00:00,451.7424242,77.72857143,24.16437247,355.65,0,-17.9,15.6,19,24.1,23.9
2025-08-04 23:05:00+00:00,452.984127,74,24.17809524,356.8533333,0,-17.9,15.6,19,24.1,23.9
2025-08-04 23:10:00+00:00,450.2155844,74.07333333,24.2,358.1542857,0,-17.98,15.6,19,24.064,23.9
2025-08-04 23:15:00+00:00,451.4797619,73.42857143,24.17384615,323.3456667,0,-18,15.66736364,18.92,23.91714286,23.8784
2025-08-04 23:20:00+00:00,450.5571429,71.18947368,24.06991228,0.795111111,0,-18,15.72,18.9,23.9,23.8
2025-08-04 23:25:00+00:00,449.85,72.35818182,24,2.073333333,0,-18,15.83666667,18.9,23.9,23.83454545
2025-08-04 23:30:00+00:00,451.1435897,76.22421053,24,3.232,0,-17.952,15.9535,18.9,23.9,23.87460218
2025-08-04 23:35:00+00:00,452,72.89529412,24,4.3925,0,-17.9,15.9636,18.9,23.93682353,23.8
2025-08-04 23:40:00+00:00,451.6,72.07142857,24,5.513333333,0,-17.85232323,15.947,18.9,24,23.8
2025-08-04 23:45:00+00:00,451.24,73.81052632,24.033,7.007777778,0,-17.728,16,18.9,24,23.8
2025-08-04 23:50:00+00:00,452.6383838,72.88,24.1,8.281196581,0,-17.7,16.08,18.9,24,23.8
2025-08-04 23:55:00+00:00,453.9833333,64.05625,24.079375,9.4,0,-17.6,16.29,18.9,23.985625,23.8
2025-08-05 00:00:00+00:00,452.9066667,0,24.1,10.57204545,0,-17.48888889,16.30763636,19.00576471,24,23.8
2025-08-05 00:05:00+00:00,451.0792481,11.95818182,24.1,11.872,0,-17.29163636,16.43274286,19.24618182,24,23.8
2025-08-05 00:10:00+00:00,451.2290909,73.27440191,24.07666667,13.22533333,0,-17.15428571,16.49244444,19.365,24,23.8
2025-08-05 00:15:00+00:00,452.212381,72.95251465,23.92626706,14.25222222,0,-17.01764706,16.5,19.3,23.97761905,23.8
2025-08-05 00:20:00+00:00,452.15,73.24444444,23.9,15.69484848,0,-16.787,16.5,19.23908571,23.8162963,23.8
2025-08-05 00:25:00+00:00,452.5942308,69.20307692,23.9,16.8720202,0,-16.616,16.58307692,19.2,23.8,23.8
2025-08-05 00:30:00+00:00,452.0204545,69.7488359,23.9,17.94555556,0,-16.43722222,16.5875,19.2,23.8,23.796
2025-08-05 00:35:00+00:00,453.7090909,73.2902466,23.9,19.27266667,0,-16.184,16.512,19.2,23.8,23.71913534
2025-08-05 00:40:00+00:00,455.5111111,72.67727273,23.9,20.71444444,0,-15.9,16.5,19.2,23.82545455,23.76597403
2025-08-05 00:45:00+00:00,453.9,68.54,23.9,21.83428571,0,-15.62,16.5,19.2,23.9,23.7
2025-08-05 00:50:00+00:00,453.0833333,68.21428571,23.9,22.79196429,0,-15.42857143,16.46928571,19.2,23.9,23.7
2025-08-05 00:55:00+00:00,454.1190476,73.58021978,23.9,24.10642857,0,-15.1245,16.432,19.2,23.9,23.7
2025-08-05 01:00:00+00:00,454.0752137,71.8041958,23.9,25.1975,0,-14.8225,16.43235,19.2,23.83191142,23.7
2025-08-05 01:05:00+00:00,454.4566667,71.8712191,23.9,25.676,0,-14.68,16.45333333,19.2,23.72268538,23.7
2025-08-05 01:10:00+00:00,453.4866667,72.78041604,23.9,27.61535354,0,-14.2,16.53441667,19.2,23.7,23.7
2025-08-05 01:15:00+00:00,454.4872269,71.35206259,23.9,28.40445455,0,-13.997,16.45467949,19.2,23.7,23.7
2025-08-05 01:20:00+00:00,455.0597222,70.94193548,23.9,29.92393939,0,-13.56181818,16.45037762,19.2,23.7,23.7
2025-08-05 01:25:00+00:00,455.0133333,73.43939394,23.90095238,31.36,0,-13.1025,16.419,19.2,23.7,23.7
2025-08-05 01:30:00+00:00,455,71.99725275,23.98727273,32.368,0,-12.76333333,16.33213333,19.2,23.7,23.7
2025-08-05 01:35:00+00:00,455,75.24909091,23.8,33.36181818,0,-12.46,16.306,19.2,23.7,23.7
2025-08-05 01:40:00+00:00,456.7479798,76.80350877,23.83,34.75955556,0,-11.952,16.30571429,19.2,23.70545455,23.7
2025-08-05 01:45:00+00:00,456,71.125,23.80416667,35.89642857,0,-11.51071429,16.4,19.2,23.8,23.60416667
2025-08-05 01:50:00+00:00,456.84,73.06666667,23.8,37.01535714,0,-11.15,16.22,19.2,23.8,23.6
2025-08-05 01:55:00+00:00,455.1666667,72.02145749,23.8,38.028,0,-10.758,16.19221818,19.2,23.8,23.6
2025-08-05 02:00:00+00:00,454.7444444,70.84,23.8,39.28272727,0,-10.24,16.1,19.2,23.8,23.6
2025-08-05 02:05:00+00:00,455.7305556,75.68190476,23.8,40.09272727,0,-9.92,16.07,19.16571429,23.8,23.6
2025-08-05 02:10:00+00:00,456.5515966,76.29846154,23.8,41.16472727,0,-9.477454546,15.90081838,19.1,23.8,23.6
2025-08-05 02:15:00+00:00,455.2,74.99222222,23.8,42.5,0,-8.86,15.8,19.1,23.73011111,23.6
2025-08-05 02:20:00+00:00,455.6,71.87473684,23.881,43.69136364,0,-8.38,15.5525,19.01613043,23.62,23.6
2025-08-05 02:25:00+00:00,456,72.89272727,23.883,44.8,0,-7.816,15.35285714,18.9,23.6,23.6
2025-08-05 02:30:00+00:00,455.4973856,74,23.79631258,45.43166667,0,-7.52952381,15.33291667,18.9,23.64979021,23.6
2025-08-05 02:35:00+00:00,455,72.06079404,23.7,47.10333333,0,-6.783333333,15.23588889,18.85538462,23.7,23.6
2025-08-05 02:40:00+00:00,454.25,74.45412088,23.775,47.99955357,0,-6.35,15.1375,18.77159091,23.7,23.52142857
2025-08-05 02:45:00+00:00,454.0181818,78.44961905,23.73846154,49.04250855,0,-5.827,14.95528205,18.7,23.7,23.56153846
2025-08-05 02:50:00+00:00,455.2126984,74.51818182,23.7,50.21035714,0,-5.206428571,14.77,18.7,23.64181818,23.6
2025-08-05 02:55:00+00:00,456.0222222,74.47582418,23.7,51.16,0.068333333,-4.751428571,14.63714286,18.63130435,23.54249084,23.53652174
2025-08-05 03:00:00+00:00,456.2064171,56.93346216,23.7,51.92162238,0.154844562,-4.386016484,14.55644225,18.54870723,23.53218357,23.5
2025-08-05 03:05:00+00:00,455.6222222,6.016666667,23.7,53.43038961,0.398166667,-3.574545455,14.4387013,18.52,23.53166667,23.5
2025-08-05 03:10:00+00:00,455.8857143,7.930434783,23.7,54.57555556,0.691818182,-2.874595238,14.4,18.83090909,23.55588101,23.5
2025-08-05 03:15:00+00:00,455.5466667,33.91036415,23.74095238,55.635,1.099672515,-2.311428571,14.36,18.78,23.55193277,23.5
2025-08-05 03:20:00+00:00,454.0507937,50.0976431,23.8,56.57555556,1.688960317,-1.79,14.296,18.35467669,23.54673913,23.5
2025-08-05 03:25:00+00:00,453.6290598,48.06105263,23.8,57.67833333,2.665704453,-1.128686869,14.2285,17.51948148,23.6,23.5
2025-08-05 03:30:00+00:00,453.8,48.60333333,23.8,58.7125,3.818127273,-0.5075,14.2,16.70727273,23.6,23.5
2025-08-05 03:35:00+00:00,454.1185897,48.75515873,23.8,59.56520833,5.046439081,-0.087626263,14.25376845,16.15683761,23.6,23.5
2025-08-05 03:40:00+00:00,456,48.76,23.8,60.65559524,6.908075758,0.526428571,14.92888889,15.75181818,23.6,23.5
2025-08-05 03:45:00+00:00,455.6259615,48.06767677,23.8,61.66522727,10.20346667,1.1035,15.11333333,15.46355556,23.6,23.47913043
2025-08-05 03:50:00+00:00,455.5428571,48.69090909,23.8,62.70178571,12.19616084,1.771666667,14.88022222,16.81985185,23.6,23.4
2025-08-05 03:55:00+00:00,456.1566667,49.36343434,23.8,63.54767677,12.83947706,2.329545455,15.00971795,18.0492381,23.6,23.4
2025-08-05 04:00:00+00:00,456.4,51.91384615,23.8,64.76,18.53552255,3.04,15.334,16.87794872,23.6,23.4
2025-08-05 04:05:00+00:00,457.1365079,69.4,23.8,65.7935,22.41213158,3.759111111,15.336,15.8627193,23.6,23.4
2025-08-05 04:10:00+00:00,456.5486111,86.29865037,23.8,66.8125,34.6820303,4.408928571,14.7265,16.55666667,23.6,23.40386422
2025-08-05 04:15:00+00:00,456.4525,106.5511706,23.8,68,42.354,5.172,14.284,17.72181818,23.6,23.44712121
2025-08-05 04:20:00+00:00,458.9158974,120.7418045,23.7983584,68.56071429,43.93573861,5.546428571,14.21329365,16.65067588,23.6,23.5
2025-08-05 04:25:00+00:00,458.4,145.0654545,23.79714286,70.00666667,54.84181818,6.524,14.3,16.99236364,23.6,23.4552381
2025-08-05 04:30:00+00:00,459.25,163.0714286,23.74857143,70.825,61.67017857,7.05,14.35,17.4102381,23.6,23.4
2025-08-05 04:35:00+00:00,460.0285714,176.4671907,23.60549696,71.54,69.40953736,7.526666667,14.48222222,16.54382195,23.59764706,23.4
2025-08-05 04:40:00+00:00,462.1257937,187.3729348,23.6621535,72.328,76.24548726,8.078666667,14.27422222,17.00667163,23.54300366,23.4
2025-08-05 04:45:00+00:00,467.57,205.2284715,23.63545455,73.7335,92.88127368,9.062142857,14.162,17.02325359,23.5,23.4
2025-08-05 04:50:00+00:00,468.675,220.4428571,23.52761905,74.79968254,103.5245996,9.771,14.36,16.8578355,23.5,23.4
2025-08-05 04:55:00+00:00,466.9444444,232.15,23.6,75.75833333,110.6669687,10.40666667,14.405,17.16686717,23.5,23.4
2025-08-05 05:00:00+00:00,463.6485714,246.6692308,23.53846154,76.88622222,123.7254545,11.23394444,14.56386667,17.21010989,23.47076923,23.36923077
2025-08-05 05:05:00+00:00,462,245.4141215,23.41771429,77.77636364,131.0167143,11.85090909,14.60923077,16.97885714,23.4,23.3
2025-08-05 05:10:00+00:00,462.3944444,246.1772727,23.5,78.92384921,143.5699683,12.67813492,14.74857143,16.9,23.4,23.3
2025-08-05 05:15:00+00:00,472.4566667,253.0226721,23.5,79.79,152.2339848,13.26,14.84545455,16.9,23.38072874,23.3
2025-08-05 05:20:00+00:00,504.2444179,247.3178737,23.51666667,80.57205882,158.0227978,13.78529412,14.8725,16.9,23.32199074,23.3
2025-08-05 05:25:00+00:00,523.8571429,250.925,23.59583333,81.72828283,169.7128538,14.5985,14.88516162,16.9,23.3,23.3
2025-08-05 05:30:00+00:00,518.2814286,260.5728983,23.6,82.64,183.4399238,15.26,15.08444444,16.96466667,23.3,23.3
2025-08-05 05:35:00+00:00,515.4183333,251.0445554,23.6,83.665,195.6478846,15.95166667,15.23119444,17,23.3,23.3
2025-08-05 05:40:00+00:00,504.26,259.2210526,23.6,84.78828571,210.8539,16.78828571,15.39,17.005,23.3,23.3
2025-08-05 05:45:00+00:00,513.06,249.1648148,23.6,85.78,223.0967256,17.5025,15.48,17.08928571,23.3,23.3
2025-08-05 05:50:00+00:00,504.2,250.0909091,23.6,86.92857143,233.8156667,18.28571429,15.69714286,17.148,23.29272727,23.28363636
2025-08-05 05:55:00+00:00,493.5846154,250.3152941,23.59885714,87.62085714,241.7835969,18.76114286,15.48537143,17.2,23.296,23.202
2025-08-05 06:00:00+00:00,516.5009524,252.6414141,23.55056511,88.95246753,255.1107921,19.67623377,15.53483333,17.26923776,23.3,23.2
2025-08-05 06:05:00+00:00,552.275,247.4351852,23.79665501,90.01433333,267.5471429,20.3957619,15.55420024,17.06020979,23.3,23.2
2025-08-05 06:10:00+00:00,573.6539394,248.078474,23.81636364,91.05131818,277.9925354,21.14845455,15.61254545,17,23.285,23.2
2025-08-05 06:15:00+00:00,583.9910714,247.4619963,23.89528509,91.96223776,291.2111563,21.77482517,15.8,17.00454545,23.20645604,23.2
2025-08-05 06:20:00+00:00,588.3333333,249.5272727,23.9,92.95555556,288.2509343,22.527,15.70727273,17.11363636,23.2,23.2
2025-08-05 06:25:00+00:00,577.44,250.4,23.9,94.23333333,328.9721667,23.32666667,15.974,17.22666667,23.29454545,23.2
2025-08-05 06:30:00+00:00,580.334359,246.3661442,23.9792163,95.23428571,334.4594781,23.96666667,16.21691667,17.25409091,23.37195286,23.2
2025-08-05 06:35:00+00:00,577.2545455,245.1866667,24,96.284,324.5524286,24.704,16.4824,17.08333333,23.32590476,23.2
2025-08-05 06:40:00+00:00,577.4285714,253.0781818,24.083,97.38222222,342.8872727,25.4625,16.444,17,23.3,23.2
2025-08-05 06:45:00+00:00,576.5089286,251.3003509,24.1,98.24964103,361.91615,25.99035897,16.33158974,17,23.22624561,23.2
2025-08-05 06:50:00+00:00,579.2,242.1352941,24.01885714,99.4,368.7199075,26.76,16.46,17,23.11757576,23.2
2025-08-05 06:55:00+00:00,577.325,226.7111111,24,100.7,383.9563571,27.62,16.46,17.04275862,23.4,23.2
2025-08-05 07:00:00+00:00,580.28,246.2583333,24.08666667,101.7618182,388.5614892,28.25555556,16.93818182,17.23141176,23.4,23.2
2025-08-05 07:05:00+00:00,605.88,250.0333333,24.02338831,102.9580087,403.6773579,28.99102453,16.44652381,17.20135354,23.47564935,23.35010495
2025-08-05 07:10:00+00:00,601.75,250.7878788,23.99779412,103.7270833,419.7659652,29.46262626,16.50376263,17.05216204,23.57727273,23.40220588
2025-08-05 07:15:00+00:00,593.0318182,245.230303,24,104.7089444,431.8072054,30.105,16.71388889,17.0030303,23.6,23.26948518
2025-08-05 07:20:00+00:00,583.7111111,246.0166667,23.92833333,106.2171429,441.6587879,31.03666667,16.765,17,23.6,23.28
2025-08-05 07:25:00+00:00,576.9461233,248.6528061,23.97005348,107.3547619,412.0066417,31.70761905,17.0992674,17.08930481,23.6,23.42222222
2025-08-05 07:30:00+00:00,578.2571429,247.2,24,108.56,466.0038701,32.42285714,17.25714286,17.29714286,23.67692308,23.34615385
2025-08-05 07:35:00+00:00,576.6222222,245.6,24,109.7827778,432.1959,33.11,17.16431818,17.4,23.7,23.3
2025-08-05 07:40:00+00:00,574.8527451,245.8618812,24,110.2851465,426.2839995,33.39098901,17.11221703,17.4,23.7,23.3550991
2025-08-05 07:45:00+00:00,574.5216374,245.9301773,24,110.5885376,454.4867895,33.55215686,17.18579291,17.40249513,23.70704001,23.40885269
2025-08-05 07:50:00+00:00,573.8952381,240.3033868,24,113.1504672,556.4931485,34.922,17.51425,17.62752351,23.7070979,23.47238245
2025-08-05 07:55:00+00:00,567.975,244.7636364,24.07818182,114.7597802,571.2536667,35.78,17.85857143,17.7,23.70181818,23.48545455
2025-08-05 08:00:00+00:00,568.2481061,247.875,24.0225,115.9892857,624.16375,36.446875,17.75416667,17.7,23.7,23.4975
2025-08-05 08:05:00+00:00,593.485,248.9722488,24.061,117.0083333,594.9474196,36.98833333,17.61178571,17.69384615,23.76,23.37809524
2025-08-05 08:10:00+00:00,627.25,250.4542857,24.142,118.2242424,684.4578833,37.58,17.953,17.46558396,23.8,23.3
2025-08-05 08:15:00+00:00,648.5376623,249.9733333,24.2,119.7142857,646.1549839,38.3,18.03361111,17.018,23.70666667,23.3
2025-08-05 08:20:00+00:00,651,250.375,24.2448,121.0461538,304.1629754,38.9174359,18.05784615,17.1808,23.6,23.39166667
2025-08-05 08:25:00+00:00,645.75,251.2676692,24.37169231,122.4877778,605.8516429,39.59333333,17.71,17.24307692,23.6,23.438
2025-08-05 08:30:00+00:00,646.8954545,250.0097902,24.4,123.7807143,600.0527692,40.18166667,17.90051648,17.2,23.6,23.35538462
2025-08-05 08:35:00+00:00,645.1555556,249.5454545,24.44545455,125.148,353.9673333,40.792,17.888,17.282,23.6,23.49
2025-08-05 08:40:00+00:00,648.1142857,245.2181818,24.44,126.5644444,553.3442982,41.37833333,17.93902778,17.20361111,23.54,23.46727273
2025-08-05 08:45:00+00:00,645.4625,242.512,24.4856,127.9912698,677.6827785,41.94342857,18.44193312,17.17886288,23.5,23.4
2025-08-05 08:50:00+00:00,630.95,243.9383838,24.59673993,129.5914286,432.2698462,42.58571429,17.46171429,16.97846154,23.5,23.40076923
2025-08-05 08:55:00+00:00,621.5,245.5274725,24.55,130.78,648.3135119,43.04333333,17.95722222,16.86868132,23.5,23.5
2025-08-05 09:00:00+00:00,622.575,247.5555556,24.488,132.2,631.8208889,43.56,17.82,16.8,23.5,23.562
2025-08-05 09:05:00+00:00,624.6111111,250.8597403,24.45428571,133.7571429,643.535961,44.09142857,17.70285714,16.8,23.54428571,23.45538462
2025-08-05 09:10:00+00:00,619.3529412,250.1333333,24.3736715,135.1048645,529.5919254,44.579663,17.9785,16.773083,23.6,23.40545894
2025-08-05 09:15:00+00:00,611.8045455,252.4577475,24.28717868,136.73,684.888,45.1175,18.28,16.8,23.62933333,23.42509766
2025-08-05 09:20:00+00:00,596.7085714,249.6298137,24.23552448,138.4627417,665.1728,45.63726984,18.666,16.92,23.7,23.44377622
2025-08-05 09:25:00+00:00,595.5746032,252.5854996,24.3,139.56,675.4671793,46.00666667,18.828,17.08233083,23.71918681,23.46802797
